건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,주소,전세가,매매가,전세가율,과거_매매가,과거_전세가,과거_전세가율,위험도
기타,0,0,,False,9,True,False,False,서울특별시 양천구 목동 784-15외 1필지 뉴파인빌 제6층 제601호,,,,228000000.0,289500000.0,126.97%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 367-70외 2필지 엘케이드림빌 제2층 제202호,,,,,150000000.0,,1
아파트,1,117000000,2022-05-10,False,13,True,False,False,서울특별시 강서구 화곡동 870-8외 1필지 동양하우징 제7층 제702호,,,,240000000.0,240000000.0,100.00%,1
기타,0,0,,False,3,True,False,False,서울특별시 양천구 신월동 242-4외 3필지 소노하우스 제비동 제6층 제602호,,,,210000000.0,210000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 803-2외 1필지 경민아트빌 제102동 제4층 제401호,,,,220000000.0,230000000.0,104.55%,1
빌라,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 1073-28외 1필지 에스케이바움하우스 제6층 제603호,,,,,150000000.0,,1
아파트,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 379-35 라온빌리지 제4층 제401호,,,,,,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 379-35 라온빌리지 제5층 제501호,,,,,225000000.0,,1
아파트,0,0,,False,4,True,False,False,서울특별시 강서구 공항동 684-1외 1필지 참터골든빌 제6층 제602호,,,,345000000.0,340000000.0,98.55%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 480-6외 4필지 다안빌라트 제3층 제302호,,,,,,,1
아파트,1,180000000,2023-11-24,False,1,True,False,False,서울특별시 강서구 화곡동 819-3 스카이빌 제5층 제504호,,,,176000000.0,168000000.0,95.45%,1
아파트,4,288000000,2020-12-17,False,29,True,False,False,서울특별시 강서구 화곡동 819-3 스카이빌 제6층 제601호,,,,,,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강서구 화곡동 1083-11 다온파크빌 제4층 제402호,,,,,193500000.0,,1
기타,0,0,,False,16,True,False,False,서울특별시 강서구 화곡동 367-65외 2필지 남성아트빌 제7층 제704호,,,,,,,1
기타,0,0,,False,22,True,False,False,서울특별시 강서구 화곡동 808-11외 1필지 아르떼빌 제4층 제402호,,,,,175000000.0,,1
아파트,0,0,,False,41,True,False,False,서울특별시 강서구 화곡동 464-5외 1필지 더플레이스 제4층 제403호,,,,,225000000.0,,1
아파트,0,0,,False,45,True,False,False,서울특별시 강서구 화곡동 464-5외 1필지 더플레이스 제5층 제501호,,,,,,,1
기타,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 1039-36외 2필지 와이엔비 제2층 제201호,,,,,257000000.0,,1
아파트,0,0,,False,19,True,False,False,서울특별시 강서구 화곡동 1039-36외 2필지 와이엔비 제6층 제601호,,,,398000000.0,,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 347-8 감성하이츠 제5층 제502호,,,,,234000000.0,,1
아파트,1,220000000,2020-10-20,False,4,True,False,False,서울특별시 양천구 신월동 230-13외 1필지 퀸즈팰리스 제2층 제204호,,,,,,,1
기타,1,150000000,2019-11-06,False,8,True,False,False,서울특별시 강서구 화곡동 865-12 현경뜰안채 제1동 제4층 제402호,,,,215000000.0,,,1
기타,1,270000000,2019-10-25,False,6,True,False,False,서울특별시 강서구 화곡동 865-12 현경뜰안채 제1동 제6층 제602호,,,,220000000.0,200000000.0,90.91%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 공항동 55-270외 1필지 그랜드캐슬 제3층 제303호,,,,,294000000.0,,1
다세대주택,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 105-255 모노5차 제2층 제201호,,,,280000000.0,273000000.0,97.50%,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신월동 523-26 효성쉐르빌 제에이동 제2층 제201호,,,,,246000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 강서구 화곡동 380-12외 1필지 신영베르디움 제5층 제503호,,,,,205000000.0,,1
아파트,0,0,,False,6,True,False,False,서울특별시 양천구 신월동 131-8 라온빌 제4층 제403호,,,,,168000000.0,,1
아파트,0,0,,False,10,True,False,False,서울특별시 강서구 등촌동 641-10 퀸즈오피스텔 제2층 제201호,,,,,135000000.0,,1
기타,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 504-80 엘케이드림빌 제에이동 제5층 제502호,,,,,244000000.0,,1
아파트,1,228000000,2023-04-05,False,3,True,False,False,서울특별시 강서구 화곡동 371-21 덕용팰리체 제8층 제802호,,,,350000000.0,290000000.0,82.86%,1
아파트,0,0,,False,1,True,False,False,서울특별시 강서구 화곡동 368-23외 1필지 경민아트빌 제4층 제401호,,,,,218400000.0,,1
빌라,0,0,,False,5,True,False,False,서울특별시 강서구 방화동 482-4외 4필지 보람홈타운 제2층 제201호,,,,,275000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 공항동 54-3외 1필지 삼익마곡스테이 제2층 제201호,,,,184000000.0,193000000.0,104.89%,1
아파트,0,0,,False,1,True,False,False,서울특별시 강서구 화곡동 380-11 블루힐 제3층 제302호,,,,,265600000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 1067-13외 1필지 디에이치팰리스 제3층 제301호,,,,,223000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신월동 148-4외 1필지 신월동리버스타운 제101동 제4층 제402호,,,,,209000000.0,,1
기타,0,0,,False,13,True,False,False,서울특별시 양천구 신월동 148-4외 1필지 신월동리버스타운 제101동 제6층 제604호,,,,,189000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신월동 148-4외 1필지 신월동리버스타운 제101동 제8층 제801호,,,,194000000.0,194000000.0,100.00%,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 779-9 씨앤케이 제2층 제204호,,,,207000000.0,210000000.0,101.45%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1017-24외 1필지 동우하이빌 제5층 제501호,,,,,248800000.0,,1
아파트,0,0,,False,4,True,False,False,서울특별시 강서구 화곡동 1017-24외 1필지 동우하이빌 제5층 제502호,,,,,229000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1017-24외 1필지 동우하이빌 제5층 제504호,,,,,247800000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 강서구 방화동 493-27 블루힐 제2층 제203호,,,,234000000.0,241000000.0,102.99%,1
아파트,0,0,,False,1,True,False,False,서울특별시 강서구 방화동 493-27 블루힐 제3층 제303호,,,,237000000.0,241000000.0,101.69%,1
아파트,0,0,,False,6,True,False,False,서울특별시 강서구 방화동 493-27 블루힐 제5층 제502호,,,,,337000000.0,,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 808-4외 1필지 제4층 제403호,,,,,,,1
아파트,0,0,,False,4,True,False,False,서울특별시 강서구 화곡동 808-4외 1필지 제6층 제604호,,,,,202000000.0,,1
기타,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 351-20 대성아트빌 제2층 제204호,,,,,175000000.0,,1
아파트,0,0,,False,4,True,False,False,서울특별시 강서구 화곡동 351-20 대성아트빌 제4층 제403호,,,,,229000000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강서구 화곡동 1041-16외 1필지 더누림 제4층 제404호,,,,,228000000.0,,1
아파트,0,0,,False,6,True,False,False,서울특별시 강서구 방화동 557-7외 1필지 남성아트빌 제101동 제3층 제303호,,,,,253000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신월동 221-6외 1필지 벨라하우스 제3층 제301호,,,,,195000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신월동 221-6외 1필지 벨라하우스 제3층 제302호,,,,,185000000.0,,1
아파트,0,0,,False,6,True,False,False,서울특별시 강서구 화곡동 366-32외 3필지 이도트라움2 제101동 제2층 제201호,,,,,265000000.0,,1
아파트,0,0,,False,6,True,False,False,서울특별시 강서구 화곡동 366-32외 3필지 이도트라움2 제101동 제2층 제203호,,,,,261000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 방화동 280-1 마곡라테라스 제2층 제201호,,,,,,,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 830-5 엠펠리체 제104동 제3층 제303호,,,,297000000.0,306000000.0,103.03%,1
아파트,0,0,,False,4,True,False,False,서울특별시 강서구 화곡동 806-5외 1필지 보노하우스 제4층 제401호,,,,,241000000.0,,1
기타,0,0,,False,1,True,False,False,서울특별시 양천구 목동 783-20외 1필지 에스-타워 제1층 제102호,,,,,241000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 목동 783-20외 1필지 에스-타워 제4층 제404호,,,,,222000000.0,,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 목동 783-20외 1필지 에스-타워 제5층 제504호,,,,,219000000.0,,1
아파트,0,0,,False,19,True,False,False,서울특별시 양천구 신월동 443-6외 1필지 엘리시안 제2층 제201호,,,,,170000000.0,,1
다세대주택,0,0,,False,6,True,False,False,서울특별시 양천구 신월동 443-6외 1필지 엘리시안 제2층 제202호,,,,,250000000.0,,1
다세대주택,0,0,,False,8,True,False,False,서울특별시 양천구 신월동 443-6외 1필지 엘리시안 제4층 제402호,,,,,165000000.0,,1
다세대주택,0,0,,False,7,True,False,False,서울특별시 양천구 신월동 443-6외 1필지 엘리시안 제5층 제501호,,,,,200000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제101동 제7층 제702호,,,,,,,1
아파트,0,0,,False,5,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제101동 제8층 제801호,,,,199000000.0,208000000.0,104.52%,1
아파트,0,0,,False,9,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제101동 제10층 제1001호,,,,199000000.0,208000000.0,104.52%,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제102동 제4층 제404호,,,,,208000000.0,,1
아파트,0,0,,False,7,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제102동 제5층 제502호,,,,,208900000.0,,1
아파트,0,0,,False,7,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제102동 제5층 제504호,,,,199000000.0,208900000.0,104.97%,1
아파트,0,0,,False,7,True,False,False,서울특별시 양천구 신월동 131-2외 1필지 그라비스 제102동 제6층 제602호,,,,,218400000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 504-54 로빈하우스 제2층 제201호,,,,184000000.0,184000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 504-54 로빈하우스 제3층 제302호,,,,228000000.0,228000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 504-54 로빈하우스 제5층 제501호,,,,184000000.0,184000000.0,100.00%,1
아파트,0,0,,False,11,True,False,False,서울특별시 강서구 공항동 680-9 유원펠리체 제2층 제201호,,,,,315000000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강서구 공항동 680-9 유원펠리체 제2층 제203호,,,,,309000000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강서구 공항동 680-9 유원펠리체 제4층 제403호,,,,,294000000.0,,1
아파트,0,0,,False,13,True,False,False,서울특별시 강서구 염창동 252 현진파크뷰 제102동 제10층 제1004호,,,,265000000.0,240000000.0,90.57%,1
아파트,0,0,,False,12,True,False,False,서울특별시 강서구 화곡동 105-128외 1필지 엔에스타운 제3층 제303호,,,,,248000000.0,,1
빌라,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 98-81 라뜰리에 제2층 제201호,,,,,276000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 양천구 신정동 924-3 베라힐6차 제2층 제202호,,,,,256000000.0,,1
아파트,0,0,,False,11,True,False,False,서울특별시 양천구 신정동 924-3 베라힐6차 제4층 제402호,,,,,250000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 391-23 양지샤인빌 제2층 제201호,,,,,,,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 391-23 양지샤인빌 제2층 제202호,,,,,275000000.0,,1
아파트,0,0,,False,12,True,False,False,서울특별시 강서구 화곡동 824-9 대선하이빌 제2층 제201호,,,,,208950000.0,,1
아파트,0,0,,False,12,True,False,False,서울특별시 강서구 화곡동 824-9 대선하이빌 제4층 제404호,,,,,225000000.0,,1
아파트,0,0,,False,8,True,False,False,서울특별시 강서구 화곡동 1038-21외 1필지 라움하우징 제2층 제203호,,,,,250000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1040 해비치빌 제7층 제701호,,,,248000000.0,248000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1010-2 에스케이파크리움 제3층 제303호,,,,255000000.0,264000000.0,103.53%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 1010-2 에스케이파크리움 제5층 제503호,,,,255000000.0,255000000.0,100.00%,1
빌라,0,0,,False,10,True,False,False,서울특별시 강서구 화곡동 56-93외 1필지 도무스힐르 제2동 제1층 제101호,,,,200000000.0,,,1
아파트,0,0,,False,7,True,False,False,서울특별시 양천구 신월동 420-7 미성트라움 제101동 제6층 제602호,,,,,208950000.0,,1
기타,0,0,,False,1,True,False,False,서울특별시 강서구 화곡동 368-32외 5필지 엔에스타운 제6층 제603호,,,,,283000000.0,,1
기타,0,0,,False,11,True,False,False,서울특별시 강서구 화곡동 878-16외 1필지 엔에스타운 제4층 제401호,,,,249000000.0,265000000.0,106.43%,1
기타,1,250000000,2021-11-05,False,11,True,False,False,서울특별시 강서구 화곡동 878-16외 1필지 엔에스타운 제6층 제603호,,,,350000000.0,350000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신정동 955-26 건향파크빌7차에이 제3층 제302호,,,,280000000.0,298500000.0,106.61%,1
아파트,0,0,,False,9,True,False,False,서울특별시 양천구 신정동 955-26 건향파크빌7차에이 제5층 제502호,,,,290000000.0,290000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,서울특별시 양천구 신정동 955-7 건향파크빌7차비 제2층 제202호,,,,255000000.0,276000000.0,108.24%,1
아파트,0,0,,False,9,True,False,False,서울특별시 양천구 신정동 955-7 건향파크빌7차비 제4층 제402호,,,,277000000.0,279000000.0,100.72%,1
아파트,0,0,,False,7,True,False,False,서울특별시 양천구 신정동 955-7 건향파크빌7차비 제5층 제502호,,,,289000000.0,289000000.0,100.00%,1
아파트,0,0,,False,4,True,False,False,서울특별시 양천구 신정동 955-7 건향파크빌7차비 제5층 제503호,,,,365000000.0,367000000.0,100.55%,1
아파트,0,0,,False,7,True,False,False,서울특별시 양천구 신정동 955-7 건향파크빌7차비 제6층 제602호,,,,289000000.0,289000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 869-35 와이앤비 제2층 제201호,,,,,171000000.0,,1
기타,0,0,,False,1,True,False,False,서울특별시 강서구 화곡동 869-35 와이앤비 제4층 제402호,,,,,199000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 869-35 와이앤비 제4층 제403호,,,,,190000000.0,,1
기타,0,0,,False,9,True,False,False,서울특별시 양천구 신월동 195-31외 1필지 우진파크빌 제2층 제201호,,,,,193000000.0,,1
다세대주택,0,0,,False,7,True,False,False,서울특별시 양천구 신월동 218-24외 1필지 캐슬채움빌 제4층 제402호,,,,,237000000.0,,1
다세대주택,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 822-14외 1필지 위드캐슬 제3층 제304호,,,,240000000.0,252000000.0,105.00%,1
기타,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 359-100 로빈하우스 제4층 제402호,,,,,215000000.0,,1
다세대주택,1,98160000,2023-07-04,False,3,True,False,False,서울특별시 강서구 화곡동 488-18 제3층 제304호,,,,204000000.0,,,1
다세대주택,0,0,,False,7,True,False,False,서울특별시 양천구 신정동 878-16 에스케이이그랑빌 제4층 제403호,,,,277000000.0,277000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 362-77외 1필지 까사지오 제2층 제201호,,,,246000000.0,244000000.0,99.19%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 362-77외 1필지 까사지오 제2층 제203호,,,,251000000.0,249000000.0,99.20%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 362-77외 1필지 까사지오 제5층 제503호,,,,221000000.0,219000000.0,99.10%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 678-10 마곡대림밸리 제2층 제203호,,,,245000000.0,245000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 공항동 678-10 마곡대림밸리 제5층 제501호,,,,230000000.0,230000000.0,100.00%,1
아파트,0,0,,False,1,True,False,False,서울특별시 강서구 화곡동 879-3외 1필지 제2층 제203호,,,,,236000000.0,,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 879-3외 1필지 제3층 제304호,,,,,236000000.0,,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 903-11외 1필지 케이엠파크빌 제2층 제203호,,,,,205000000.0,,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 903-11외 1필지 케이엠파크빌 제4층 제403호,,,,,205000000.0,,1
오피스텔,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 903-11외 1필지 케이엠파크빌 제6층 제603호,,,,,261000000.0,,1
오피스텔,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 903-11외 1필지 케이엠파크빌 제10층 제1003호,,,,,261000000.0,,1
오피스텔,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 903-11외 1필지 케이엠파크빌 제10층 제1004호,,,,,240000000.0,,1
기타,1,36000000,2022-03-10,False,10,True,False,False,서울특별시 강서구 공항동 673-10 마곡대림밸리 제2층 제203호,,,,153000000.0,245000000.0,160.13%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 504-132외 1필지 금호에스티지 제4층 제401호,,,,260000000.0,,,1
아파트,1,195000000,2021-11-24,False,5,True,False,False,서울특별시 양천구 신월동 420-8 영신트라움 제101동 제3층 제301호,,,,219000000.0,,,1
아파트,1,816000000,2020-01-15,False,8,True,False,False,서울특별시 강서구 화곡동 367-26 마이하우스,,,,,70000000.0,,1
기타,0,0,,False,5,True,False,False,서울특별시 양천구 신월동 421-1 웨인빌 제101동 제4층 제403호,,,,267000000.0,267000000.0,100.00%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 814-18 프레스티지 제3층 제301호,,,,257000000.0,257000000.0,100.00%,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 814-18 프레스티지 제3층 제304호,,,,257000000.0,257000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 488-38외 1필지 래안빌 제2층 제201호,,,,289000000.0,289000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 488-38외 1필지 래안빌 제3층 제304호,,,,291000000.0,279000000.0,95.88%,1
아파트,0,0,,False,5,True,False,False,서울특별시 양천구 신월동 96-5 골든캐슬 제7층 제702호,,,,229000000.0,229000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 양천구 신월동 96-5 골든캐슬 제7층 제704호,,,,229000000.0,234000000.0,102.18%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 464-12외 1필지 와이앤비 제2층 제201호,,,,249000000.0,249000000.0,100.00%,1
기타,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 464-12외 1필지 와이앤비 제3층 제304호,,,,239000000.0,239000000.0,100.00%,1
아파트,1,224400000,2020-07-14,False,1,True,False,False,서울특별시 강서구 화곡동 904-3외 1필지 화곡팰리스 제5층 제503호,,,,285000000.0,,,1
기타,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 789-36 블루힐 제4층 제402호,,,,305000000.0,,,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 368-12외 1필지 국민쉐르빌 제5층 제504호,,,,275000000.0,275000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 368-12외 1필지 국민쉐르빌 제6층 제602호,,,,270000000.0,270000000.0,100.00%,1
다세대주택,0,0,,False,1,True,False,False,서울특별시 양천구 신정동 919-3 선영하우스 제3층 제302호,,,,285000000.0,294000000.0,103.16%,1
아파트,0,0,,False,5,True,False,False,서울특별시 양천구 신월동 135-29 토브하우스 제3층 제302호,,,,245000000.0,245000000.0,100.00%,1
기타,1,1824000000,2020-07-16,False,10,True,False,False,서울특별시 강서구 화곡동 400-33 마이하우스 비이,,,,,20000000.0,,1
기타,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 379-42외 1필지 삼성쉐르빌 제102동 제2층 제201호,,,,270000000.0,270000000.0,100.00%,1
기타,0,0,,False,9,True,False,False,서울특별시 강서구 화곡동 379-42외 1필지 삼성쉐르빌 제102동 제4층 제401호,,,,270000000.0,270000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 372-141 신영베르디움 비 제4층 제402호,,,,257000000.0,252000000.0,98.05%,1
아파트,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 372-141 신영베르디움 비 제4층 제404호,,,,,291000000.0,,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 372-141 신영베르디움 비 제5층 제501호,,,,,230000000.0,,1
기타,2,2364000000,2020-07-16,False,12,True,False,False,서울특별시 강서구 화곡동 400-32 마이하우스에이,,,,,120000000.0,,1
아파트,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 814-19외 1필지 프레스티지원 제5층 제502호,,,,279000000.0,279000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 공항동 679-7외 1필지 위하우스 제2층 제202호,,,,250000000.0,250000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 공항동 679-7외 1필지 위하우스 제5층 제504호,,,,230000000.0,230000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 820-7외 1필지 더원 제3층 제301호,,,,239000000.0,239000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 820-7외 1필지 더원 제3층 제302호,,,,234000000.0,234000000.0,100.00%,1
다세대주택,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 805-19 제3층 제302호,,,,249000000.0,249000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 846-38 지디로뷰 제2층 제201호,,,,265000000.0,265000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 846-38 지디로뷰 제4층 제404호,,,,265000000.0,265000000.0,100.00%,1
아파트,3,190000000,2021-07-13,False,9,True,False,False,서울특별시 강서구 화곡동 791-1 블루힐 제5층 제502호,,,,275000000.0,275000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 공항동 678-1 마곡대림밸리 제4층 제402호,,,,255000000.0,255000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 678-1 마곡대림밸리 제6층 제603호,,,,,255000000.0,,1
빌라,0,0,,False,8,True,False,False,서울특별시 강서구 화곡동 367-73외 3필지 세담파크뷰(2동) 제2층 제201호,,,,,255000000.0,,1
아파트,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 376-9외 1필지 동선벨리체 제4층 제401호,,,,251000000.0,251000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 370-4외 2필지 소노빌리지 제101동 제2층 제202호,,,,259000000.0,259000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 370-4외 2필지 소노빌리지 제101동 제4층 제401호,,,,340000000.0,340000000.0,100.00%,1
기타,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 370-4외 2필지 소노빌리지 제101동 제5층 제502호,,,,335000000.0,335000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 370-4외 2필지 소노빌리지 제102동 제3층 제303호,,,,233000000.0,233000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 680-5 마곡블루힐 제6층 제602호,,,,243000000.0,243000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 680-5 마곡블루힐 제6층 제603호,,,,219000000.0,219000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 680-5 마곡블루힐 제6층 제604호,,,,219000000.0,219000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 371-18외 1필지 루나빌리지 제2층 제202호,,,,265000000.0,265000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 371-18외 1필지 루나빌리지 제3층 제302호,,,,265000000.0,265000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 371-18외 1필지 루나빌리지 제4층 제401호,,,,269000000.0,269000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 371-18외 1필지 루나빌리지 제6층 제601호,,,,275000000.0,275000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 화곡동 371-18외 1필지 루나빌리지 제6층 제602호,,,,275000000.0,275000000.0,100.00%,1
기타,1,396000000,2021-11-19,False,3,True,False,False,서울특별시 강서구 화곡동 359-51 쥬뜨브캐슬2차 제2층 제204호,,,,263000000.0,263000000.0,100.00%,1
기타,0,0,,False,3,True,False,False,서울특별시 강서구 화곡동 359-51 쥬뜨브캐슬2차 제3층 제303호,,,,263000000.0,263000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 359-51 쥬뜨브캐슬2차 제5층 제501호,,,,335000000.0,335000000.0,100.00%,1
기타,1,825000000,2021-11-03,False,3,True,False,False,서울특별시 강서구 화곡동 359-51 쥬뜨브캐슬2차 제6층 제601호,,,,325000000.0,325000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 강서구 화곡동 475-14 디에이씨 제3층 제304호,,,,198000000.0,198000000.0,100.00%,1
아파트,0,0,,False,10,True,False,False,서울특별시 양천구 신월동 145-6 에이엔타워 제2층 제203호,,,,315000000.0,315000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 양천구 신월동 145-6 에이엔타워 제4층 제406호,,,,264000000.0,264000000.0,100.00%,1
아파트,0,0,,False,3,True,False,False,서울특별시 양천구 신월동 145-6 에이엔타워 제7층 제701호,,,,269000000.0,269000000.0,100.00%,1
기타,1,600000000,2021-07-09,False,5,True,False,False,서울특별시 양천구 신월동 241-20외 1필지 주연하우스 제4층 제401호,,,,239000000.0,239000000.0,100.00%,1
기타,0,0,,False,5,True,False,False,서울특별시 양천구 신월동 241-20외 1필지 주연하우스 제6층 제601호,,,,269000000.0,269000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 677-6외 1필지 미래스타빌 제4층 제403호,,,,349000000.0,349000000.0,100.00%,1
기타,0,0,,False,7,True,False,False,서울특별시 강서구 공항동 677-6외 1필지 미래스타빌 제6층 제601호,,,,,300000000.0,,1
