건축물_유형,근저당권_개수,채권최고액,근저당권_설정일_최근,신탁_등기여부,압류_가압류_개수,선순위_채권_존재여부,전입_가능여부,우선변제권_여부,과거_매매가,과거_전세가,과거_전세가율,주소,전세가,매매가,전세가율,위험도
오피스텔,1,136472025,2021-08-26,False,0,True,True,False,247978422,167138201,67.4%,,,,,1
빌라,1,317031336,2024-01-25,False,0,True,True,False,587862051,340234411,57.88%,,,,,1
연립주택,1,75649856,2023-06-05,False,0,True,True,False,228486354,197623289,86.49%,,,,,1
아파트,3,873475750,2021-06-10,False,0,True,True,False,495031591,322115935,65.07%,,,,,1
다세대주택,0,0,,False,0,False,True,True,255069693,159046825,62.35%,,,,,0
다가구주택,1,284469894,2025-03-16,False,0,True,True,False,615647823,555361987,90.21%,,,,,1
빌라,1,117889686,2024-01-12,False,0,True,True,False,452274052,320037109,70.76%,,,,,0
오피스텔,1,293970469,2024-12-25,False,0,True,True,False,793189211,421173520,53.1%,,,,,0
다세대주택,2,185129066,2023-10-28,False,0,True,True,False,326772601,301147323,92.16%,,,,,1
아파트,0,0,,True,0,False,False,False,589613404,336563133,57.08%,,,,,1
빌라,1,117676065,2024-01-08,False,0,True,True,False,317092065,213072527,67.2%,,,,,1
오피스텔,0,0,,False,0,False,True,True,347554273,203184516,58.46%,,,,,0
다세대주택,0,0,,False,0,False,True,True,566762566,298926690,52.74%,,,,,0
아파트,0,0,,False,0,False,True,True,285957539,212645640,74.36%,,,,,0
아파트,2,88881455,2023-10-02,False,0,True,True,False,141832177,130634655,92.11%,,,,,1
연립주택,0,0,,False,1,True,True,False,177509775,151424493,85.3%,,,,,1
다세대주택,0,0,,False,0,False,True,True,284574232,191815247,67.4%,,,,,0
단독주택,0,0,,False,0,False,True,True,1074724530,828269640,77.07%,,,,,0
아파트,3,567186326,2024-02-06,False,0,True,True,False,330608836,286779889,86.74%,,,,,1
다가구주택,0,0,,False,0,False,True,True,617867089,545395654,88.27%,,,,,0
빌라,1,275185961,2024-06-29,False,0,True,True,False,642653249,636355150,99.02%,,,,,1
오피스텔,0,0,,False,1,True,True,False,664440794,580972017,87.44%,,,,,1
아파트,1,148550101,2024-12-17,False,0,True,True,False,605243236,493520881,81.54%,,,,,1
빌라,0,0,,False,0,False,True,True,2959086777,2548215911,86.11%,,,,,0
빌라,0,0,,False,0,False,True,True,739459907,725188829,98.07%,,,,,0
다가구주택,2,951020363,2023-07-14,False,1,True,True,False,1412352735,1501006932,106.28%,,,,,1
빌라,1,255280049,2022-11-25,False,0,True,True,False,662880497,500141740,75.45%,,,,,1
아파트,1,548330475,2023-05-30,False,0,True,True,False,1038732169,679137399,65.38%,,,,,1
아파트,1,103958581,2022-06-25,False,0,True,True,False,209376610,123438331,58.96%,,,,,1
아파트,0,0,,False,0,False,True,True,597078001,303843555,50.89%,,,,,0
다가구주택,0,0,,False,0,False,True,True,220082526,148818515,67.62%,,,,,0
다가구주택,1,94781043,2021-10-14,False,0,True,True,False,284306058,185103835,65.11%,,,,,0
빌라,0,0,,False,0,False,True,True,406200904,269340320,66.31%,,,,,0
아파트,0,0,,False,0,False,True,True,535314285,476334881,88.98%,,,,,0
연립주택,0,0,,False,0,False,True,True,431237075,301315243,69.87%,,,,,0
아파트,0,0,,False,1,True,True,False,469762962,360947707,76.84%,,,,,1
빌라,0,0,,False,0,False,True,True,661798984,336788326,50.89%,,,,,0
아파트,0,0,,False,1,True,True,False,605023622,342133088,56.55%,,,,,1
빌라,1,48396454,2025-04-11,False,0,True,True,False,156883613,145083870,92.48%,,,,,1
아파트,0,0,,True,0,False,False,False,377787644,413679787,109.5%,,,,,1
빌라,0,0,,False,0,False,True,True,422697730,354100427,83.77%,,,,,0
아파트,2,211806822,2022-09-11,False,0,True,True,False,435955061,258545726,59.31%,,,,,1
아파트,0,0,,False,0,False,True,True,510878667,400849349,78.46%,,,,,0
아파트,0,0,,False,0,False,True,True,432777827,333615863,77.09%,,,,,0
오피스텔,0,0,,False,0,False,True,True,538623416,519528123,96.45%,,,,,0
아파트,1,547057087,2021-11-20,False,0,True,True,False,1548913587,1178662433,76.1%,,,,,1
오피스텔,0,0,,True,0,False,False,False,764342076,784571851,102.65%,,,,,1
아파트,2,644311591,2021-03-21,False,0,True,True,False,709837278,494837161,69.71%,,,,,1
연립주택,0,0,,False,0,False,True,True,286903308,211972690,73.88%,,,,,0
다가구주택,0,0,,False,0,False,True,True,232478808,119091478,51.23%,,,,,0
아파트,1,153431451,2023-11-13,False,1,True,True,False,313774338,290660980,92.63%,,,,,1
오피스텔,3,700953509,2021-10-14,False,0,True,True,False,579793627,424182908,73.16%,,,,,1
오피스텔,1,150222792,2020-11-17,False,0,True,True,False,397981156,317845333,79.86%,,,,,1
빌라,1,49914184,2022-06-01,False,0,True,True,False,100000000,83944421,83.94%,,,,,1
오피스텔,0,0,,False,0,False,True,True,894893036,606914582,67.82%,,,,,0
빌라,1,49910130,2021-10-07,False,0,True,True,False,100000000,69214197,69.21%,,,,,1
오피스텔,0,0,,False,0,False,True,True,327962413,206445664,62.95%,,,,,0
아파트,1,184258136,2025-03-23,False,0,True,False,False,330571157,223167727,67.51%,,,,,1
빌라,4,1271973505,2022-06-12,False,0,True,True,False,666342233,427794641,64.2%,,,,,1
단독주택,2,409701390,2025-01-30,False,0,True,True,False,367257275,351851901,95.81%,,,,,1
단독주택,1,504103055,2025-01-21,False,0,True,True,False,1865500313,2042125413,109.47%,,,,,1
다가구주택,0,0,,False,0,False,True,True,577261860,458011730,79.34%,,,,,0
빌라,1,244596607,2022-06-19,False,0,True,True,False,410492655,424149161,103.33%,,,,,1
단독주택,0,0,,False,0,False,True,True,463198680,353614102,76.34%,,,,,0
오피스텔,2,580547082,2021-11-15,False,1,True,True,False,671766448,386595762,57.55%,,,,,1
아파트,2,551797454,2025-07-06,False,0,True,True,False,906489728,660697743,72.89%,,,,,1
오피스텔,0,0,,False,0,False,True,True,594102381,408477319,68.76%,,,,,0
아파트,2,315005529,2024-12-22,False,0,True,True,False,450912537,237837874,52.75%,,,,,1
빌라,3,671639055,2024-03-12,False,0,True,True,False,574143886,428752641,74.68%,,,,,1
빌라,0,0,,False,0,False,True,True,444381275,321907446,72.44%,,,,,0
아파트,0,0,,False,0,False,True,True,487119267,457242260,93.87%,,,,,0
단독주택,1,232683094,2024-01-28,False,0,True,True,False,407354309,287519331,70.58%,,,,,1
빌라,0,0,,True,0,False,False,False,663080719,401182656,60.5%,,,,,1
아파트,1,149050700,2021-04-05,False,0,True,True,False,259060268,213122959,82.27%,,,,,1
빌라,4,1028163255,2022-03-11,False,0,True,True,False,553323426,323076309,58.39%,,,,,1
아파트,4,3590854294,2024-07-26,False,0,True,True,False,2024241325,1039217809,51.34%,,,,,1
아파트,0,0,,False,0,False,True,True,148334725,156617822,105.58%,,,,,1
다세대주택,0,0,,False,0,False,True,True,240688461,219436272,91.17%,,,,,0
아파트,1,177685111,2022-07-22,False,0,True,True,False,518218524,270606607,52.22%,,,,,0
아파트,0,0,,False,0,False,True,True,1131733106,913777359,80.74%,,,,,0
아파트,0,0,,False,0,False,True,True,689197169,412718664,59.88%,,,,,0
연립주택,5,727995573,2024-12-02,False,0,True,True,False,337160776,334846242,99.31%,,,,,1
오피스텔,0,0,,False,0,False,True,True,588126242,645388911,109.74%,,,,,1
아파트,0,0,,False,0,False,True,True,106598017,68108082,63.89%,,,,,0
오피스텔,0,0,,False,1,True,True,False,245558922,158879099,64.7%,,,,,1
아파트,4,508774267,2021-06-23,False,0,True,True,False,452719902,238969904,52.79%,,,,,1
빌라,1,90831852,2024-07-03,False,0,True,True,False,315242835,263373229,83.55%,,,,,1
빌라,1,40532834,2021-12-10,False,0,True,True,False,166493626,129644503,77.87%,,,,,1
아파트,1,500165959,2021-08-04,False,0,True,False,False,883358425,563721018,63.82%,,,,,1
아파트,1,199325334,2021-06-30,False,0,True,True,False,646078541,495076466,76.63%,,,,,1
단독주택,1,183414045,2023-10-08,False,0,True,True,False,424205054,396130166,93.38%,,,,,1
빌라,0,0,,False,0,False,True,True,268404717,196605854,73.25%,,,,,0
아파트,0,0,,False,1,True,True,False,809700647,751631966,92.83%,,,,,1
오피스텔,2,398105791,2023-03-23,False,0,True,True,False,357541767,253072308,70.78%,,,,,1
아파트,0,0,,True,0,False,False,False,2023455897,1551078629,76.65%,,,,,1
아파트,1,238697177,2021-05-28,False,0,True,True,False,403581842,282807101,70.07%,,,,,1
오피스텔,1,135934037,2021-02-10,False,0,True,True,False,298758379,203883325,68.24%,,,,,1
아파트,3,567440345,2025-02-26,False,0,True,True,False,569816959,555763001,97.53%,,,,,1
빌라,1,297849580,2025-07-12,False,0,True,True,False,674475818,498367272,73.89%,,,,,1
아파트,4,513416243,2022-03-26,False,0,True,True,False,260305385,208572155,80.13%,,,,,1
다세대주택,1,177088299,2025-03-11,False,0,True,True,False,435300984,245104296,56.31%,,,,,0
아파트,4,915487148,2021-09-11,False,0,True,True,False,620065125,517541124,83.47%,,,,,1
빌라,1,282374853,2021-02-01,False,0,True,True,False,480233164,252410500,52.56%,,,,,1
다세대주택,1,382658982,2025-01-04,False,0,True,True,False,664636068,455054964,68.47%,,,,,1
아파트,3,544113025,2023-01-13,False,0,True,True,False,306780583,158345231,51.62%,,,,,1
단독주택,1,445926866,2021-08-05,False,0,True,True,False,937034267,905597554,96.65%,,,,,1
단독주택,1,80649076,2023-01-19,False,0,True,True,False,253751718,229759727,90.55%,,,,,1
빌라,0,0,,False,0,False,True,True,293625700,147795651,50.33%,,,,,0
단독주택,2,69370526,2023-03-18,False,0,True,True,False,108587992,119178697,109.75%,,,,,1
다세대주택,0,0,,False,0,False,True,True,464587853,400704370,86.25%,,,,,0
아파트,0,0,,False,0,False,True,True,746833629,432624926,57.93%,,,,,0
아파트,0,0,,False,0,False,True,True,868839054,459484240,52.88%,,,,,0
아파트,0,0,,False,0,False,True,True,923762760,972454011,105.27%,,,,,1
아파트,4,560966569,2022-09-23,False,0,True,True,False,259316858,138146248,53.27%,,,,,1
빌라,0,0,,False,1,True,True,False,381274085,293336439,76.94%,,,,,1
다가구주택,3,158322651,2023-03-11,False,0,True,True,False,100000000,91180141,91.18%,,,,,1
빌라,0,0,,False,0,False,True,True,917267381,782677611,85.33%,,,,,0
아파트,0,0,,False,0,False,True,True,206101348,144585846,70.15%,,,,,0
오피스텔,3,855402688,2023-04-26,False,0,True,True,False,557268672,341053896,61.2%,,,,,1
오피스텔,1,122747383,2024-05-24,False,1,True,True,False,287369886,234104828,81.46%,,,,,1
아파트,0,0,,False,1,True,True,False,475844082,332017634,69.77%,,,,,1
오피스텔,0,0,,False,0,False,True,True,391806529,262971001,67.12%,,,,,0
아파트,3,638999936,2021-09-10,True,0,True,False,False,701780649,598469850,85.28%,,,,,1
연립주택,5,760477079,2024-01-16,True,0,True,False,False,480152893,295452081,61.53%,,,,,1
아파트,2,248719110,2022-04-17,False,1,True,True,False,360627053,245345646,68.03%,,,,,1
아파트,1,123775746,2022-10-03,False,0,True,True,False,291163236,315437725,108.34%,,,,,1
빌라,1,192228951,2024-09-09,False,0,True,True,False,333644425,342476564,102.65%,,,,,1
아파트,1,414012570,2023-04-01,False,1,True,True,False,948969418,973500775,102.59%,,,,,1
다세대주택,1,758416762,2021-08-30,False,0,True,True,False,1432909894,1036927301,72.37%,,,,,1
빌라,2,273144313,2025-03-16,False,1,True,True,False,300425688,234198417,77.96%,,,,,1
연립주택,2,475282261,2024-07-19,False,0,True,True,False,508815887,346690673,68.14%,,,,,1
아파트,1,324773823,2024-08-01,False,0,True,True,False,728396156,594313690,81.59%,,,,,1
다세대주택,1,369824973,2023-01-09,True,0,True,True,False,645524425,377084656,58.42%,,,,,1
오피스텔,1,135971221,2022-07-31,False,0,True,True,False,449627116,299090929,66.52%,,,,,0
단독주택,1,434115170,2024-03-12,False,1,True,True,False,924114092,738944595,79.96%,,,,,1
오피스텔,0,0,,False,0,False,True,True,231965247,247560881,106.72%,,,,,1
아파트,3,1012908861,2023-08-16,False,0,True,True,False,577455177,621761789,107.67%,,,,,1
빌라,2,71588366,2024-02-23,False,0,True,True,False,100600207,79103668,78.63%,,,,,1
오피스텔,1,123974189,2023-05-22,False,0,True,True,False,435049964,284778924,65.46%,,,,,0
아파트,1,247937597,2022-07-11,False,0,True,True,False,832643726,713569793,85.7%,,,,,1
빌라,0,0,,False,1,True,True,False,479140507,493965927,103.09%,,,,,1
빌라,1,187890275,2022-08-08,False,0,True,True,False,456763485,278627615,61.0%,,,,,1
다세대주택,1,134010266,2023-11-04,False,0,True,True,False,506551188,531441594,104.91%,,,,,1
빌라,0,0,,False,0,False,True,True,466957661,244551495,52.37%,,,,,0
다가구주택,0,0,,False,0,False,True,True,639584105,339362472,53.06%,,,,,0
빌라,0,0,,False,0,False,True,True,586919120,368770502,62.83%,,,,,0
빌라,0,0,,False,0,False,True,True,401665296,282728791,70.39%,,,,,0
아파트,0,0,,False,0,False,True,True,364143807,363297761,99.77%,,,,,0
빌라,1,220137450,2024-07-11,False,0,True,True,False,620252307,555937086,89.63%,,,,,1
아파트,0,0,,False,0,False,True,True,331266495,308066879,93.0%,,,,,0
오피스텔,1,396203790,2024-12-06,False,0,True,True,False,682988875,479399024,70.19%,,,,,1
아파트,0,0,,False,0,False,True,True,107279635,72873033,67.93%,,,,,0
아파트,0,0,,False,0,False,True,True,574539616,496815304,86.47%,,,,,0
오피스텔,1,435646490,2022-02-02,False,0,True,True,False,1675582733,1230813848,73.46%,,,,,0
아파트,2,828556764,2025-05-30,False,0,True,True,False,707057422,645435732,91.28%,,,,,1
빌라,0,0,,False,0,False,True,True,370597175,372257724,100.45%,,,,,1
아파트,0,0,,False,0,False,True,True,518329491,379332358,73.18%,,,,,0
다세대주택,1,122840579,2021-02-18,False,0,True,True,False,508502024,452162109,88.92%,,,,,1
빌라,1,60142833,2021-07-06,False,0,True,True,False,155170192,145803912,93.96%,,,,,1
아파트,1,288030509,2025-05-19,False,0,True,True,False,531578549,328454023,61.79%,,,,,1
연립주택,1,157093689,2024-07-06,False,0,True,True,False,501310924,370023784,73.81%,,,,,1
빌라,0,0,,True,0,False,False,False,237586125,178323824,75.06%,,,,,1
오피스텔,3,707258329,2025-02-10,False,1,True,True,False,547369955,563642337,102.97%,,,,,1
아파트,0,0,,False,0,False,True,True,233049269,186302134,79.94%,,,,,0
아파트,0,0,,False,0,False,True,True,512327082,446109293,87.08%,,,,,0
오피스텔,1,277222790,2021-04-20,False,0,True,True,False,757288909,747862557,98.76%,,,,,1
다가구주택,0,0,,True,0,False,True,True,517513040,526806792,101.8%,,,,,1
빌라,1,621429823,2022-05-05,False,0,True,True,False,1075909688,666741452,61.97%,,,,,1
빌라,0,0,,False,0,False,True,True,814287304,426490746,52.38%,,,,,0
연립주택,0,0,,False,0,False,True,True,486719836,290424255,59.67%,,,,,0
빌라,0,0,,False,0,False,True,True,387085130,378374146,97.75%,,,,,0
아파트,4,1446528966,2025-03-31,False,0,True,True,False,629836628,524975064,83.35%,,,,,1
오피스텔,0,0,,False,0,False,True,True,554787581,407343871,73.42%,,,,,0
오피스텔,0,0,,False,0,False,True,True,317931949,346134706,108.87%,,,,,1
아파트,3,1658381731,2022-09-22,False,0,True,True,False,933734143,555222685,59.46%,,,,,1
아파트,0,0,,False,0,False,True,True,1908418505,1134309566,59.44%,,,,,0
빌라,2,3035670918,2021-02-10,False,0,True,True,False,2662336652,1359173844,51.05%,,,,,1
아파트,0,0,,False,0,False,True,True,400942580,255543514,63.74%,,,,,0
아파트,0,0,,False,1,True,True,False,522475614,452881862,86.68%,,,,,1
아파트,2,654377121,2021-02-14,False,0,True,True,False,752367947,657654123,87.41%,,,,,1
아파트,0,0,,False,0,False,True,True,616667745,666166446,108.03%,,,,,1
빌라,0,0,,False,0,False,True,True,925628664,709638645,76.67%,,,,,0
아파트,0,0,,False,0,False,True,True,1406660518,1063054287,75.57%,,,,,0
아파트,1,130453003,2025-03-02,False,0,True,True,False,354986689,190497017,53.66%,,,,,0
아파트,1,295378439,2023-12-07,False,0,True,True,False,554358218,290691520,52.44%,,,,,1
아파트,0,0,,False,0,False,True,True,106060065,115641107,109.03%,,,,,1
단독주택,0,0,,False,0,False,True,True,430123134,257777957,59.93%,,,,,0
오피스텔,0,0,,True,0,False,False,False,602440698,335622188,55.71%,,,,,1
다세대주택,1,180946043,2021-03-23,False,0,True,True,False,656029954,671974679,102.43%,,,,,1
아파트,0,0,,False,0,False,True,True,386692987,342494874,88.57%,,,,,0
아파트,2,267682482,2022-06-05,False,0,True,False,False,371533270,300758125,80.95%,,,,,1
빌라,1,253203704,2024-09-21,False,0,True,True,False,455806459,364115836,79.88%,,,,,1
단독주택,2,96182216,2022-04-09,False,0,True,True,False,100000000,103800944,103.8%,,,,,1
아파트,4,830668269,2021-07-20,False,0,True,True,False,813850902,695863446,85.5%,,,,,1
오피스텔,2,817932847,2022-07-26,False,0,True,True,False,725133269,453585266,62.55%,,,,,1
오피스텔,1,109370928,2022-07-05,False,0,True,True,False,359383306,194527984,54.13%,,,,,0
아파트,3,1228162760,2024-05-07,False,0,True,True,False,869135087,646803540,74.42%,,,,,1
빌라,1,106496539,2025-07-21,False,0,True,True,False,251660325,148469282,59.0%,,,,,1
다세대주택,1,206371293,2023-12-02,True,0,True,False,False,819419205,508624711,62.07%,,,,,1
아파트,1,32595900,2024-01-16,False,0,True,True,False,100000000,98631666,98.63%,,,,,1
단독주택,0,0,,False,0,False,True,True,749577724,618487315,82.51%,,,,,0
빌라,0,0,,False,0,False,True,True,490245120,491036103,100.16%,,,,,1
아파트,0,0,,False,0,False,True,True,702009047,522394736,74.41%,,,,,0
아파트,1,511538606,2021-10-12,False,0,True,True,False,1039327053,1086232294,104.51%,,,,,1
다세대주택,0,0,,True,0,False,True,True,449238653,248968662,55.42%,,,,,1
연립주택,1,91010336,2024-11-22,False,0,True,True,False,367755572,211026272,57.38%,,,,,0
아파트,3,146370362,2021-07-17,False,0,True,True,False,141712046,140203535,98.94%,,,,,1
아파트,1,383967998,2020-11-22,False,0,True,True,False,711450718,460879330,64.78%,,,,,1
아파트,0,0,,False,0,False,True,True,342684151,217849264,63.57%,,,,,0
단독주택,1,242144389,2025-02-24,False,1,True,True,False,454200845,273321719,60.18%,,,,,1
연립주택,1,196939098,2024-10-02,False,0,True,True,False,576745268,390669566,67.74%,,,,,1
연립주택,1,299113873,2022-01-28,False,0,True,True,False,803274424,765662190,95.32%,,,,,1
빌라,1,270608500,2024-04-10,False,0,True,True,False,653117198,645511455,98.84%,,,,,1
아파트,0,0,,True,0,False,False,False,618149370,342027242,55.33%,,,,,1
아파트,1,826659247,2022-05-10,False,0,True,True,False,1550395536,1010602208,65.18%,,,,,1
아파트,1,35393083,2020-09-26,False,0,True,True,False,100000000,96460003,96.46%,,,,,1
아파트,0,0,,True,1,True,False,False,387943845,298354418,76.91%,,,,,1
연립주택,0,0,,False,0,False,True,True,581085052,559856645,96.35%,,,,,0
빌라,4,809339035,2023-05-31,False,0,True,True,False,633704334,377272270,59.53%,,,,,1
단독주택,2,494350641,2022-12-12,False,1,True,True,False,437115278,437822886,100.16%,,,,,1
아파트,2,250591278,2025-05-15,False,0,True,True,False,224432564,171300467,76.33%,,,,,1
아파트,1,173691880,2024-11-18,False,0,True,True,False,428498944,219573834,51.24%,,,,,0
연립주택,4,1027813068,2024-10-11,False,0,True,True,False,448535142,262697155,58.57%,,,,,1
오피스텔,1,186017183,2020-11-20,False,0,True,True,False,659512775,383774425,58.19%,,,,,0
빌라,0,0,,True,0,False,False,False,112845425,116172956,102.95%,,,,,1
아파트,1,147204083,2021-06-23,False,0,True,True,False,516959628,258494329,50.0%,,,,,0
아파트,0,0,,False,0,False,True,True,689122088,484472762,70.3%,,,,,0
빌라,0,0,,False,0,False,True,True,243407698,157060395,64.53%,,,,,0
단독주택,0,0,,True,0,False,True,True,1246314750,987812782,79.26%,,,,,1
빌라,2,504769492,2021-12-30,False,0,True,True,False,495184905,250173746,50.52%,,,,,1
빌라,1,36030618,2021-07-03,False,0,True,True,False,100000000,51652125,51.65%,,,,,0
아파트,2,469305716,2022-07-07,False,1,True,True,False,732352496,578090005,78.94%,,,,,1
연립주택,0,0,,False,0,False,True,True,426386060,220184023,51.64%,,,,,0
아파트,1,135058253,2024-05-29,False,0,True,True,False,247887816,134194613,54.14%,,,,,1
오피스텔,0,0,,False,0,False,True,True,717193125,783891820,109.3%,,,,,1
아파트,2,67092023,2023-01-02,False,0,True,True,False,111560308,60575426,54.3%,,,,,1
오피스텔,0,0,,False,0,False,True,True,403671600,416612447,103.21%,,,,,1
아파트,1,423248875,2023-06-01,False,0,True,False,False,725099647,425474262,58.68%,,,,,1
아파트,0,0,,False,0,False,True,True,798690715,465440956,58.28%,,,,,0
아파트,1,156166219,2024-03-24,False,0,True,True,False,349446984,322284223,92.23%,,,,,1
오피스텔,0,0,,False,0,False,True,True,728368433,377044978,51.77%,,,,,0
아파트,3,466250143,2022-08-04,False,0,True,True,False,551900837,459352682,83.23%,,,,,1
오피스텔,3,1019895870,2022-08-14,False,0,True,True,False,682691029,736847531,107.93%,,,,,1
아파트,0,0,,False,0,False,True,True,100000000,79004723,79.0%,,,,,0
연립주택,0,0,,False,1,True,True,False,294444901,198234245,67.32%,,,,,1
아파트,1,375161775,2022-04-10,False,0,True,True,False,893254931,913183386,102.23%,,,,,1
오피스텔,1,323449920,2025-03-30,False,0,True,True,False,556758619,610942366,109.73%,,,,,1
빌라,1,276463337,2024-04-03,False,0,True,True,False,639138281,429085912,67.14%,,,,,1
빌라,0,0,,False,0,False,True,True,162742452,164179333,100.88%,,,,,1
오피스텔,1,354360091,2023-10-21,True,0,True,False,False,759594712,386541935,50.89%,,,,,1
빌라,0,0,,False,0,False,True,True,366167953,323136487,88.25%,,,,,0
오피스텔,2,317538821,2024-05-21,True,1,True,False,False,387864290,274535789,70.78%,,,,,1
빌라,1,165559055,2022-04-30,False,0,True,True,False,481083598,490005729,101.85%,,,,,1
연립주택,3,653261963,2023-05-18,False,1,True,True,False,414201931,228923952,55.27%,,,,,1
아파트,0,0,,False,1,True,True,False,460498025,294174249,63.88%,,,,,1
아파트,1,213366113,2024-05-12,False,0,True,True,False,797254132,632846920,79.38%,,,,,1
아파트,0,0,,False,0,False,True,True,1520643727,1424401011,93.67%,,,,,0
연립주택,1,163630901,2023-09-01,False,0,True,True,False,583151877,454585177,77.95%,,,,,1
아파트,0,0,,False,0,False,True,True,444621684,392639895,88.31%,,,,,0
빌라,1,275455443,2020-12-05,False,0,True,True,False,488269855,337480858,69.12%,,,,,1
연립주택,0,0,,False,1,True,True,False,100000000,98451043,98.45%,,,,,1
아파트,0,0,,False,0,False,True,True,1068108680,593217187,55.54%,,,,,0
아파트,3,412712464,2021-07-01,False,0,True,True,False,249367658,196786965,78.91%,,,,,1
아파트,5,732552929,2024-03-23,True,0,True,False,False,365488060,184447394,50.47%,,,,,1
아파트,3,228203647,2020-09-02,False,0,True,True,False,243903089,180247224,73.9%,,,,,1
오피스텔,3,328000494,2021-01-30,False,0,True,True,False,345686703,302536621,87.52%,,,,,1
아파트,3,734273299,2022-01-04,False,0,True,True,False,611927140,449388354,73.44%,,,,,1
아파트,0,0,,True,0,False,False,False,563142211,356058779,63.23%,,,,,1
아파트,3,728563279,2022-05-09,False,0,True,True,False,471629838,436942113,92.65%,,,,,1
아파트,0,0,,True,1,True,False,False,224102670,190439302,84.98%,,,,,1
빌라,0,0,,False,0,False,True,True,1014135891,706972035,69.71%,,,,,0
아파트,0,0,,False,0,False,True,True,168488078,155303894,92.18%,,,,,0
빌라,0,0,,False,0,False,True,True,718597295,600063633,83.5%,,,,,0
빌라,0,0,,False,1,True,True,False,360269538,323224843,89.72%,,,,,1
연립주택,4,1194374910,2022-08-10,False,0,True,True,False,640977280,329123570,51.35%,,,,,1
빌라,0,0,,False,0,False,True,True,216803762,195589057,90.21%,,,,,0
오피스텔,0,0,,False,0,False,True,True,570644987,449181533,78.71%,,,,,0
아파트,1,156343776,2021-09-08,False,0,True,True,False,585681336,629498969,107.48%,,,,,1
아파트,0,0,,False,0,False,True,True,845539747,599551065,70.91%,,,,,0
빌라,1,291992247,2023-09-03,False,0,True,True,False,827577186,757876707,91.58%,,,,,1
아파트,1,192420283,2023-08-26,False,0,True,True,False,591870416,563378979,95.19%,,,,,1
아파트,0,0,,False,0,False,False,False,798527350,658835881,82.51%,,,,,0
빌라,0,0,,False,0,False,True,True,848000571,488099498,57.56%,,,,,0
빌라,0,0,,True,0,False,False,False,581686191,388369409,66.77%,,,,,1
다세대주택,1,80284929,2025-01-09,False,0,True,True,False,237344169,239466273,100.89%,,,,,1
빌라,0,0,,False,0,False,True,True,147884675,135859260,91.87%,,,,,0
아파트,1,259795700,2025-02-24,False,0,True,True,False,465637871,365338868,78.46%,,,,,1
오피스텔,0,0,,False,0,False,True,True,577499745,392985092,68.05%,,,,,0
다세대주택,0,0,,False,0,False,True,True,557249098,608013862,109.11%,,,,,1
아파트,1,108590467,2021-01-25,False,0,True,True,False,270624294,169799673,62.74%,,,,,1
다세대주택,1,303947791,2021-09-25,False,0,True,True,False,581969881,552203212,94.89%,,,,,1
연립주택,1,279361056,2024-02-24,False,0,True,True,False,1042484147,815805776,78.26%,,,,,1
오피스텔,0,0,,False,0,False,True,True,361944238,393384029,108.69%,,,,,1
다세대주택,2,719082946,2024-12-05,False,1,True,True,False,678845328,406110821,59.82%,,,,,1
단독주택,1,344053755,2021-03-28,False,1,True,True,False,610954857,420961446,68.9%,,,,,1
연립주택,0,0,,False,0,False,True,True,679604355,422698861,62.2%,,,,,0
다세대주택,0,0,,False,1,True,True,False,630708872,481458825,76.34%,,,,,1
빌라,1,83706534,2022-10-24,False,0,True,True,False,266140324,145553311,54.69%,,,,,0
빌라,3,1175371047,2022-04-14,False,0,True,True,False,872465859,524738691,60.14%,,,,,1
빌라,2,132574701,2023-06-30,False,0,True,True,False,258583799,162430713,62.82%,,,,,1
다세대주택,2,430162776,2023-10-06,False,0,True,True,False,757353275,792150998,104.59%,,,,,1
빌라,1,39793615,2025-07-26,False,0,True,True,False,100000000,73291484,73.29%,,,,,1
빌라,0,0,,False,0,False,True,True,336977777,247882869,73.56%,,,,,0
빌라,0,0,,False,0,False,True,True,377931539,234865664,62.15%,,,,,0
아파트,3,919936344,2023-09-19,False,0,True,True,False,651401558,536857563,82.42%,,,,,1
아파트,1,46523114,2024-12-19,False,0,True,True,False,100000000,89887398,89.89%,,,,,1
아파트,1,330551854,2024-07-12,False,0,True,True,False,1259676029,774633670,61.49%,,,,,0
오피스텔,2,379424292,2021-01-04,False,0,True,True,False,723798305,596637216,82.43%,,,,,1
빌라,1,132880871,2023-07-25,False,0,True,True,False,468994653,272993499,58.21%,,,,,0
단독주택,0,0,,False,0,False,True,True,677637275,520124057,76.76%,,,,,0
아파트,3,257035309,2025-01-26,False,0,True,True,False,265030053,168127048,63.44%,,,,,1
빌라,0,0,,False,0,False,True,True,483980558,506245517,104.6%,,,,,1
아파트,1,566573373,2023-11-28,False,0,True,True,False,1035603959,1107192390,106.91%,,,,,1
아파트,0,0,,False,0,False,True,True,331627343,299924769,90.44%,,,,,0
빌라,2,596565861,2022-01-16,False,1,True,True,False,542014951,411082003,75.84%,,,,,1
다세대주택,2,410494968,2021-12-27,False,0,True,True,False,496977763,419395624,84.39%,,,,,1
빌라,3,969557204,2021-02-21,False,0,True,True,False,661371045,521727094,78.89%,,,,,1
오피스텔,1,199031486,2021-04-04,False,0,True,True,False,440262988,426151029,96.79%,,,,,1
아파트,0,0,,False,0,False,True,True,576824880,387679640,67.21%,,,,,0
단독주택,5,6671194211,2021-09-29,False,0,True,True,False,2352051039,1659487109,70.55%,,,,,1
